2025-10-26 14:51:19,125 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20251026_145119.log
2025-10-26 14:51:33,517 | app.database         | INFO     | ✅ Migration applied: added fuel_injection_pump_index_mm to monthly_report_header
2025-10-26 14:51:35,002 | app.database         | INFO     | ✅ Migration applied: added exh_temp_cylinder_outlet_ave_c to monthly_report_header
2025-10-26 14:51:36,801 | app.database         | INFO     | ✅ Migration applied: vessel_info.vessel_id set to NULLABLE
2025-10-26 14:51:38,444 | app.database         | INFO     | ✅ Migration applied: added permissions column to users
2025-10-26 14:51:40,321 | app.database         | INFO     | ✅ Migration applied: added password_hash column to users
2025-10-26 14:51:40,521 | app.database         | INFO     | ✅ Migration applied: added created_by column to users
2025-10-26 14:51:51,514 | app.database         | INFO     | 📊 Current table row counts:
2025-10-26 14:51:51,514 | app.database         | INFO     |   vessel_info: 8 rows
2025-10-26 14:51:51,515 | app.database         | INFO     |   shop_trial_session: 8 rows
2025-10-26 14:51:51,515 | app.database         | INFO     |   monthly_report_header: 2 rows
2025-10-26 14:51:51,515 | app.database         | INFO     |   baseline_performance_data: 0 rows
2025-10-26 14:51:51,516 | app.database         | INFO     |   shop_trial_performance_data: 54 rows
2025-10-26 14:51:51,516 | app.database         | INFO     |   monthly_report_details_jsonb: 2 rows
2025-10-26 14:51:51,517 | app.database         | INFO     |   monthly_iso_performance_data: 2 rows
2025-10-26 14:51:51,517 | app.database         | INFO     |   generator_monthly_report_details_jsonb: 2 rows
2025-10-26 14:51:51,517 | app.database         | INFO     |   generator_monthly_report_header: 2 rows
2025-10-26 14:51:51,517 | app.database         | INFO     |   vessel_generator: 16 rows
2025-10-26 14:51:51,518 | app.database         | INFO     |   generator_performance_graph_data: 2 rows
2025-10-26 14:51:51,518 | app.database         | INFO     |   role_permissions: 4 rows
2025-10-26 14:51:51,518 | app.database         | INFO     |   organizations: 2 rows
2025-10-26 14:51:51,518 | app.database         | INFO     |   users: 2 rows
2025-10-26 14:51:51,518 | app.database         | INFO     |   generator_baseline_data: 20 rows
2025-10-26 14:51:51,519 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2025-10-26 14:51:52,065 | app.excel_loader     | INFO     | Loaded Excel file with 5 sheets: ['vessel_info', 'shop_trial_session', 'shop_trial_performance_data', 'monthly_report_header', 'monthly_report_details_jsonb']
2025-10-26 14:51:52,065 | app.excel_loader     | INFO     | Processing sheet: vessel_info
2025-10-26 14:51:52,069 | app.excel_loader     | INFO     | Processing sheet: shop_trial_session
2025-10-26 14:51:52,072 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2025-10-26 14:51:52,105 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2025-10-26 14:51:52,110 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2025-10-26 14:51:52,112 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 54, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2025-10-26 14:51:52,112 | __main__             | INFO     | Main Engine data extraction summary:
2025-10-26 14:51:52,113 | __main__             | INFO     |   vessels: 8 records
2025-10-26 14:51:52,113 | __main__             | INFO     |   sessions: 8 records
2025-10-26 14:51:52,113 | __main__             | INFO     |   performance_data: 54 records
2025-10-26 14:51:52,113 | __main__             | INFO     |   crank_deflections: 0 records
2025-10-26 14:51:52,113 | __main__             | INFO     |   bearing_temperatures: 0 records
2025-10-26 14:51:52,113 | __main__             | INFO     |   monthly_headers: 0 records
2025-10-26 14:51:52,114 | __main__             | INFO     |   monthly_details: 0 records
2025-10-26 14:51:52,114 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2025-10-26 14:51:52,114 | app.data_loader      | INFO     | Starting optimized data loading process...
2025-10-26 14:51:52,114 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2025-10-26 14:51:55,586 | app.data_loader      | INFO     | Pre-loaded: 8 vessels, 8 sessions, 2 monthly headers
2025-10-26 14:51:55,588 | app.data_loader      | INFO     | Loading 8 vessels...
2025-10-26 14:51:56,917 | app.data_loader      | INFO     | Vessel loading completed: 0 inserted, 8 updated
2025-10-26 14:51:56,918 | app.data_loader      | INFO     | Loading 8 sessions...
2025-10-26 14:51:58,834 | app.data_loader      | INFO     | Session loading completed: 0 inserted, 8 updated
2025-10-26 14:51:58,836 | app.data_loader      | INFO     | Loading 54 performance records...
2025-10-26 14:52:16,983 | app.data_loader      | INFO     | Performance data loading completed: 0 inserted, 54 updated
2025-10-26 14:52:16,984 | app.data_loader      | INFO     | Optimized data loading completed successfully
2025-10-26 14:52:16,987 | __main__             | INFO     | Data loading pipeline completed successfully! Processed 70 records
