2025-10-21 13:27:24,730 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20251021_132724.log
2025-10-21 13:27:25,086 | app.database         | INFO     |   organizations: 2 rows
2025-10-21 13:27:25,089 | app.database         | INFO     |   users: 1 rows
2025-10-21 13:27:25,090 | app.database         | INFO     |   generator_monthly_report_header: 3 rows
2025-10-21 13:27:25,090 | app.database         | INFO     |   shop_trial_performance_data: 54 rows
2025-10-21 13:27:25,091 | app.database         | INFO     |   monthly_report_details_jsonb: 2 rows
2025-10-21 13:27:25,094 | app.database         | INFO     |   monthly_iso_performance_data: 2 rows
2025-10-21 13:27:25,095 | app.database         | INFO     |   generator_monthly_report_details_jsonb: 3 rows
2025-10-21 13:27:25,096 | app.database         | INFO     |   generator_performance_graph_data: 3 rows
2025-10-21 13:27:25,098 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2025-10-21 13:27:25,291 | app.excel_loader     | INFO     | Loaded Excel file with 5 sheets: ['vessel_info', 'shop_trial_session', 'shop_trial_performance_data', 'monthly_report_header', 'monthly_report_details_jsonb']
2025-10-21 13:27:25,291 | app.excel_loader     | INFO     | Processing sheet: vessel_info
2025-10-21 13:27:25,296 | app.excel_loader     | INFO     | Processing sheet: shop_trial_session
2025-10-21 13:27:25,300 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2025-10-21 13:27:25,325 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2025-10-21 13:27:25,333 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2025-10-21 13:27:25,336 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 54, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2025-10-21 13:27:25,345 | __main__             | INFO     | Main Engine data extraction summary:
2025-10-21 13:27:25,353 | __main__             | INFO     |   vessels: 8 records
2025-10-21 13:27:25,353 | __main__             | INFO     |   sessions: 8 records
2025-10-21 13:27:25,354 | __main__             | INFO     |   performance_data: 54 records
2025-10-21 13:27:25,354 | __main__             | INFO     |   crank_deflections: 0 records
2025-10-21 13:27:25,356 | __main__             | INFO     |   bearing_temperatures: 0 records
2025-10-21 13:27:25,358 | __main__             | INFO     |   monthly_headers: 0 records
2025-10-21 13:27:25,359 | __main__             | INFO     |   monthly_details: 0 records
2025-10-21 13:27:25,360 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2025-10-21 13:27:25,360 | app.data_loader      | INFO     | Starting optimized data loading process...
2025-10-21 13:27:25,360 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2025-10-21 13:27:25,376 | app.data_loader      | INFO     | Pre-loaded: 8 vessels, 8 sessions, 2 monthly headers
2025-10-21 13:27:25,380 | app.data_loader      | INFO     | Loading 8 vessels...
2025-10-21 13:27:25,384 | app.data_loader      | INFO     | Vessel loading completed: 0 inserted, 8 updated
2025-10-21 13:27:25,388 | app.data_loader      | INFO     | Loading 8 sessions...
2025-10-21 13:27:25,405 | app.data_loader      | INFO     | Session loading completed: 0 inserted, 8 updated
2025-10-21 13:27:25,406 | app.data_loader      | INFO     | Loading 54 performance records...
2025-10-21 13:27:25,521 | app.data_loader      | INFO     | Performance data loading completed: 0 inserted, 54 updated
2025-10-21 13:27:25,522 | app.data_loader      | INFO     | Optimized data loading completed successfully
2025-10-21 13:27:25,524 | __main__             | INFO     | Data loading pipeline completed successfully! Processed 70 records
