2026-03-19 14:03:32,920 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20260319_140332.log
2026-03-19 14:03:33,529 | app.database         | INFO     | ✅ Migration applied: widened barometric_pressure_mmh2o to numeric(8,3)
2026-03-19 14:03:33,532 | app.database         | INFO     | ✅ Migration applied: added fo_consumption_mt_hr to monthly_report_header
2026-03-19 14:03:33,533 | app.database         | INFO     | ✅ Migration applied: added fuel_injection_pump_index_mm to monthly_report_header
2026-03-19 14:03:33,535 | app.database         | INFO     | ✅ Migration applied: added exh_temp_cylinder_outlet_ave_c to monthly_report_header
2026-03-19 14:03:33,537 | app.database         | INFO     | ✅ Migration applied: vessel_info.vessel_id set to NULLABLE
2026-03-19 14:03:33,539 | app.database         | INFO     | ✅ Migration applied: added permissions column to users
2026-03-19 14:03:33,541 | app.database         | INFO     | ✅ Migration applied: added password_hash column to users
2026-03-19 14:03:33,543 | app.database         | INFO     | ✅ Migration applied: added created_by column to users
2026-03-19 14:03:33,800 | app.database         | INFO     | 📊 Current table row counts:
2026-03-19 14:03:33,800 | app.database         | INFO     |   role_permissions: 3 rows
2026-03-19 14:03:33,801 | app.database         | INFO     |   me_normal_status: 0 rows
2026-03-19 14:03:33,801 | app.database         | INFO     |   me_warning_alert: 0 rows
2026-03-19 14:03:33,802 | app.database         | INFO     |   me_critical_alert: 0 rows
2026-03-19 14:03:33,802 | app.database         | INFO     |   organizations: 2 rows
2026-03-19 14:03:33,802 | app.database         | INFO     |   users: 0 rows
2026-03-19 14:03:33,802 | app.database         | INFO     |   vessel_info: 0 rows
2026-03-19 14:03:33,802 | app.database         | INFO     |   shop_trial_session: 0 rows
2026-03-19 14:03:33,803 | app.database         | INFO     |   monthly_report_header: 0 rows
2026-03-19 14:03:33,803 | app.database         | INFO     |   baseline_performance_data: 0 rows
2026-03-19 14:03:33,803 | app.database         | INFO     |   vessel_generator: 0 rows
2026-03-19 14:03:33,803 | app.database         | INFO     |   shop_trial_performance_data: 0 rows
2026-03-19 14:03:33,803 | app.database         | INFO     |   monthly_report_details_jsonb: 0 rows
2026-03-19 14:03:33,804 | app.database         | INFO     |   monthly_iso_performance_data: 0 rows
2026-03-19 14:03:33,804 | app.database         | INFO     |   me_alert_summary: 0 rows
2026-03-19 14:03:33,804 | app.database         | INFO     |   me_deviation_history: 0 rows
2026-03-19 14:03:33,804 | app.database         | INFO     |   generator_baseline_data: 0 rows
2026-03-19 14:03:33,804 | app.database         | INFO     |   generator_reference_curves: 0 rows
2026-03-19 14:03:33,805 | app.database         | INFO     |   generator_monthly_report_header: 0 rows
2026-03-19 14:03:33,805 | app.database         | INFO     |   generator_monthly_report_details_jsonb: 0 rows
2026-03-19 14:03:33,805 | app.database         | INFO     |   generator_performance_graph_data: 0 rows
2026-03-19 14:03:33,805 | app.database         | INFO     |   ae_normal_status: 0 rows
2026-03-19 14:03:33,806 | app.database         | INFO     |   ae_warning_alert: 0 rows
2026-03-19 14:03:33,806 | app.database         | INFO     |   ae_critical_alert: 0 rows
2026-03-19 14:03:33,806 | app.database         | INFO     |   ae_alert_summary: 0 rows
2026-03-19 14:03:33,806 | app.database         | INFO     |   ae_deviation_history: 0 rows
2026-03-19 14:03:33,807 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2026-03-19 14:03:34,636 | app.excel_loader     | INFO     | Loaded Excel file with 5 sheets: ['vessel_info', 'shop_trial_session', 'shop_trial_performance_data', 'monthly_report_header', 'monthly_report_details_jsonb']
2026-03-19 14:03:34,636 | app.excel_loader     | INFO     | Processing sheet: vessel_info
2026-03-19 14:03:34,660 | app.excel_loader     | INFO     | Processing sheet: shop_trial_session
2026-03-19 14:03:34,673 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2026-03-19 14:03:34,786 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2026-03-19 14:03:34,793 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2026-03-19 14:03:34,796 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 53, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2026-03-19 14:03:34,796 | __main__             | INFO     | Main Engine data extraction summary:
2026-03-19 14:03:34,797 | __main__             | INFO     |   vessels: 8 records
2026-03-19 14:03:34,797 | __main__             | INFO     |   sessions: 8 records
2026-03-19 14:03:34,797 | __main__             | INFO     |   performance_data: 53 records
2026-03-19 14:03:34,798 | __main__             | INFO     |   crank_deflections: 0 records
2026-03-19 14:03:34,798 | __main__             | INFO     |   bearing_temperatures: 0 records
2026-03-19 14:03:34,798 | __main__             | INFO     |   monthly_headers: 0 records
2026-03-19 14:03:34,799 | __main__             | INFO     |   monthly_details: 0 records
2026-03-19 14:03:34,799 | __main__             | INFO     | Extracting Auxiliary Engine data from Excel file...
2026-03-19 14:03:34,890 | app.ae_excel_loader  | INFO     | Loaded AE Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx
2026-03-19 14:03:34,946 | app.ae_excel_loader  | INFO     | AE extraction: 24 generators, 120 baseline records
2026-03-19 14:03:34,946 | __main__             | INFO     | Auxiliary Engine data extraction summary:
2026-03-19 14:03:34,947 | __main__             | INFO     |   vessel_generators: 24 records
2026-03-19 14:03:34,948 | __main__             | INFO     |   generator_baseline_data: 120 records
2026-03-19 14:03:34,948 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2026-03-19 14:03:34,949 | app.data_loader      | INFO     | Starting optimized data loading process...
2026-03-19 14:03:34,949 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2026-03-19 14:03:34,967 | app.data_loader      | INFO     | Pre-loaded: 0 vessels, 0 sessions, 0 monthly headers
2026-03-19 14:03:34,968 | app.data_loader      | INFO     | Loading 8 vessels...
2026-03-19 14:03:34,992 | app.data_loader      | INFO     | Vessel loading completed: 8 inserted, 0 updated
2026-03-19 14:03:34,992 | app.data_loader      | INFO     | Loading 8 sessions...
2026-03-19 14:03:35,021 | app.data_loader      | INFO     | Session loading completed: 8 inserted, 0 updated
2026-03-19 14:03:35,021 | app.data_loader      | INFO     | Loading 53 performance records...
2026-03-19 14:03:35,200 | app.data_loader      | INFO     | Performance data loading completed: 53 inserted, 0 updated
2026-03-19 14:03:35,201 | app.data_loader      | INFO     | Optimized data loading completed successfully
2026-03-19 14:03:35,203 | __main__             | INFO     | Loading Auxiliary Engine data into PostgreSQL database...
2026-03-19 14:03:35,204 | app.ae_data_loader   | INFO     | Starting AE data loading...
2026-03-19 14:03:35,216 | app.ae_data_loader   | INFO     | Preloaded: 8 vessels, 0 generators, 0 baseline records
2026-03-19 14:03:35,217 | app.ae_data_loader   | INFO     | Loading 24 generators...
2026-03-19 14:03:35,230 | app.ae_data_loader   | INFO     | Generators loaded: 24 inserted, 0 updated
2026-03-19 14:03:35,233 | app.ae_data_loader   | INFO     | Loading 120 baseline records...
2026-03-19 14:03:35,277 | app.ae_data_loader   | INFO     | Baseline loaded: 120 inserted, 0 updated
2026-03-19 14:03:35,278 | app.ae_data_loader   | INFO     | AE data loading completed
2026-03-19 14:03:35,281 | __main__             | INFO     | Data loading pipeline completed successfully! Processed 213 records
