2026-04-10 10:01:52,745 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20260410_100152.log
2026-04-10 10:01:52,991 | app.database         | INFO     |   shop_trial_performance_data: 0 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   monthly_report_details_jsonb: 4 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   monthly_iso_performance_data: 4 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   me_alert_summary: 4 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   me_deviation_history: 4 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   generator_baseline_data: 120 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   generator_reference_curves: 0 rows
2026-04-10 10:01:52,991 | app.database         | INFO     |   generator_monthly_report_header: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   generator_monthly_report_details_jsonb: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   generator_performance_graph_data: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   ae_normal_status: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   ae_warning_alert: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   ae_critical_alert: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   ae_alert_summary: 0 rows
2026-04-10 10:01:52,992 | app.database         | INFO     |   ae_deviation_history: 0 rows
2026-04-10 10:01:52,992 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2026-04-10 10:01:53,245 | app.excel_loader     | INFO     | Loaded Excel file with 5 sheets: ['vessel_info', 'shop_trial_session', 'shop_trial_performance_data', 'monthly_report_header', 'monthly_report_details_jsonb']
2026-04-10 10:01:53,245 | app.excel_loader     | INFO     | Processing sheet: vessel_info
2026-04-10 10:01:53,250 | app.excel_loader     | INFO     | Processing sheet: shop_trial_session
2026-04-10 10:01:53,253 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2026-04-10 10:01:53,282 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2026-04-10 10:01:53,286 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2026-04-10 10:01:53,288 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 53, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2026-04-10 10:01:53,288 | __main__             | INFO     | Main Engine data extraction summary:
2026-04-10 10:01:53,289 | __main__             | INFO     |   vessels: 8 records
2026-04-10 10:01:53,289 | __main__             | INFO     |   sessions: 8 records
2026-04-10 10:01:53,289 | __main__             | INFO     |   performance_data: 53 records
2026-04-10 10:01:53,289 | __main__             | INFO     |   crank_deflections: 0 records
2026-04-10 10:01:53,289 | __main__             | INFO     |   bearing_temperatures: 0 records
2026-04-10 10:01:53,289 | __main__             | INFO     |   monthly_headers: 0 records
2026-04-10 10:01:53,289 | __main__             | INFO     |   monthly_details: 0 records
2026-04-10 10:01:53,289 | __main__             | INFO     | Extracting Auxiliary Engine data from Excel file...
2026-04-10 10:01:53,296 | app.ae_excel_loader  | INFO     | Loaded AE Excel file: D:\WORKPLACE\Aepms-backend\data\ae_shop_trial.xlsx
2026-04-10 10:01:53,314 | app.ae_excel_loader  | INFO     | AE extraction: 24 generators, 120 baseline records
2026-04-10 10:01:53,314 | __main__             | INFO     | Auxiliary Engine data extraction summary:
2026-04-10 10:01:53,315 | __main__             | INFO     |   vessel_generators: 24 records
2026-04-10 10:01:53,316 | __main__             | INFO     |   generator_baseline_data: 120 records
2026-04-10 10:01:53,316 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2026-04-10 10:01:53,316 | app.data_loader      | INFO     | Starting optimized data loading process...
2026-04-10 10:01:53,317 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2026-04-10 10:01:53,459 | app.data_loader      | INFO     | Pre-loaded: 8 vessels, 8 sessions, 4 monthly headers
2026-04-10 10:01:53,459 | app.data_loader      | INFO     | Loading 8 vessels...
2026-04-10 10:01:53,460 | app.data_loader      | INFO     | Vessel loading completed: 0 inserted, 8 updated
2026-04-10 10:01:53,461 | app.data_loader      | INFO     | Loading 8 sessions...
2026-04-10 10:01:53,463 | app.data_loader      | INFO     | Session loading completed: 0 inserted, 8 updated
2026-04-10 10:01:53,463 | app.data_loader      | INFO     | Loading 53 performance records...
2026-04-10 10:01:53,515 | app.data_loader      | INFO     | Performance data loading completed: 53 inserted, 0 updated
2026-04-10 10:01:53,515 | app.data_loader      | INFO     | Optimized data loading completed successfully
2026-04-10 10:01:53,515 | __main__             | INFO     | Loading Auxiliary Engine data into PostgreSQL database...
2026-04-10 10:01:53,516 | app.ae_data_loader   | INFO     | Starting AE data loading...
2026-04-10 10:01:53,522 | app.ae_data_loader   | INFO     | Preloaded: 8 vessels, 24 generators, 120 baseline records
2026-04-10 10:01:53,522 | app.ae_data_loader   | INFO     | Loading 24 generators...
2026-04-10 10:01:53,524 | app.ae_data_loader   | INFO     | Generators loaded: 0 inserted, 24 updated
2026-04-10 10:01:53,527 | app.ae_data_loader   | INFO     | Loading 120 baseline records...
2026-04-10 10:01:53,531 | app.ae_data_loader   | INFO     | Baseline loaded: 0 inserted, 120 updated
2026-04-10 10:01:53,531 | app.ae_data_loader   | INFO     | AE data loading completed
2026-04-10 10:01:53,534 | __main__             | INFO     | Data loading pipeline completed successfully! Processed 213 records
