2025-10-14 02:35:10,134 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20251014_023510.log
2025-10-14 02:35:13,116 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2025-10-14 02:35:13,148 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2025-10-14 02:35:13,153 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2025-10-14 02:35:13,156 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 54, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2025-10-14 02:35:13,158 | __main__             | INFO     | Main Engine data extraction summary:
2025-10-14 02:35:13,158 | __main__             | INFO     |   vessels: 8 records
2025-10-14 02:35:13,158 | __main__             | INFO     |   sessions: 8 records
2025-10-14 02:35:13,158 | __main__             | INFO     |   performance_data: 54 records
2025-10-14 02:35:13,160 | __main__             | INFO     |   crank_deflections: 0 records
2025-10-14 02:35:13,160 | __main__             | INFO     |   bearing_temperatures: 0 records
2025-10-14 02:35:13,161 | __main__             | INFO     |   monthly_headers: 0 records
2025-10-14 02:35:13,161 | __main__             | INFO     |   monthly_details: 0 records
2025-10-14 02:35:13,161 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2025-10-14 02:35:13,162 | app.data_loader      | INFO     | Starting optimized data loading process...
2025-10-14 02:35:13,162 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2025-10-14 02:35:13,300 | app.data_loader      | INFO     | Pre-loaded: 0 vessels, 0 sessions, 0 monthly headers
2025-10-14 02:35:13,300 | app.data_loader      | INFO     | Loading 8 vessels...
2025-10-14 02:35:13,550 | app.data_loader      | INFO     | Vessel loading completed: 8 inserted, 0 updated
2025-10-14 02:35:13,551 | app.data_loader      | INFO     | Loading 8 sessions...
2025-10-14 02:35:13,954 | app.data_loader      | INFO     | Session loading completed: 8 inserted, 0 updated
2025-10-14 02:35:13,955 | app.data_loader      | INFO     | Loading 54 performance records...
2025-10-14 02:35:15,332 | app.data_loader      | INFO     | Performance data loading completed: 54 inserted, 0 updated
2025-10-14 02:35:15,333 | app.data_loader      | INFO     | Optimized data loading completed successfully
2025-10-14 02:35:15,339 | __main__             | INFO     | Data loading pipeline completed successfully! Processed 70 records
