2025-10-26 15:03:32,576 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20251026_150332.log
2025-10-26 15:03:50,382 | app.database         | INFO     |   generator_performance_graph_data: 2 rows
2025-10-26 15:03:50,382 | app.database         | INFO     |   role_permissions: 4 rows
2025-10-26 15:03:50,383 | app.database         | INFO     |   organizations: 2 rows
2025-10-26 15:03:50,383 | app.database         | INFO     |   users: 2 rows
2025-10-26 15:03:50,383 | app.database         | INFO     |   generator_baseline_data: 20 rows
2025-10-26 15:03:50,383 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2025-10-26 15:03:50,727 | app.excel_loader     | INFO     | Loaded Excel file with 2 sheets: ['vessel_generators', 'generator_baseline_data']
2025-10-26 15:03:50,727 | app.excel_loader     | INFO     | Processing sheet: vessel_generators
2025-10-26 15:03:50,728 | app.excel_loader     | WARNING  | Unknown sheet type: vessel_generators
2025-10-26 15:03:50,728 | app.excel_loader     | INFO     | Processing sheet: generator_baseline_data
2025-10-26 15:03:50,728 | app.excel_loader     | WARNING  | Unknown sheet type: generator_baseline_data
2025-10-26 15:03:50,728 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 0, 'sessions': 0, 'performance_data': 0, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2025-10-26 15:03:50,728 | __main__             | INFO     | Main Engine data extraction summary:
2025-10-26 15:03:50,728 | __main__             | INFO     |   vessels: 0 records
2025-10-26 15:03:50,728 | __main__             | INFO     |   sessions: 0 records
2025-10-26 15:03:50,728 | __main__             | INFO     |   performance_data: 0 records
2025-10-26 15:03:50,728 | __main__             | INFO     |   crank_deflections: 0 records
2025-10-26 15:03:50,728 | __main__             | INFO     |   bearing_temperatures: 0 records
2025-10-26 15:03:50,728 | __main__             | INFO     |   monthly_headers: 0 records
2025-10-26 15:03:50,729 | __main__             | INFO     |   monthly_details: 0 records
2025-10-26 15:03:50,729 | __main__             | WARNING  | No Main Engine data was extracted from the Excel file
